Date,Tweet,Username,Location,Profile Bio,Likes,Retweets
2022-10-13,"@ronmortgageguy @VXO150 @daniel_foch @BenRabidoux @scoopercooper @StephenPunwasi Ron, to be fair how can you have defaults with rising prices and equity. Anyone in trouble could always sell. Now with prices dropping we’ll see where things stand.",GWMB2000,,,1,0
2022-10-13,Wheat prices rising following escalation in Ukraine https://t.co/CPP7WgAY6z,KellyAlspals,woomeLang ,"family, grain production, politics, budding art enthusiast and currently bankrolling three teenage girls.",1,0
2022-10-13,"@LicensedSimp_ @MillieParfait lmao here's the rough translation:
""Dear Charo, I need ur advice. I loved someone but he loved someone else. Just like the gas prices rising. My question is if gas is expensive and his love one dsn't love him bck. Shld I still love him just like gas or shld I love someone else?",porariiisu,Teyvat,25 | I have loved the stars too fondly to be fearful of the night ✨,1,0
2022-10-13,"hi friends, anxiously putting myself out there again, but if anyone is in a position to kindly help me get some groceries at all, i'd be so thankful. after bills, gas prices rising, etc i hardly have much left for myself &amp; have been struggling. thank you friends, link is in bio🤎",niclou99___,uk,"23, cat mum🐈‍⬛
be kind, always🤎
cashapp: £tinycolex",3,2
2022-10-13,"@BanthaSkullcom When is the team actually going to start treating star wars with the amount of quality that comes with the title: Multi-Billion Dollar franchise

Two failed haslabs, Lando after lando after lando, no soft goods and lack of alternative hands while prices are still rising, etc",HailKingCrimson,"Pickens, SC",Transformers YouTube Commentator & Avid Robot Fanatic.,2,0
2022-10-13,"hi friends, anxiously putting myself out there again, but if anyone is in a position to kindly help me get some groceries at all, i'd be so thankful. after bills, gas prices rising, etc i hardly have much left for myself &amp; have been struggling. thank you friends, link is in bio🤎",cosycoIe,uk,"acnh & ddlv ʕ ꈍᴥꈍʔ ☕
pfp by @deerhalia 🍂",52,48
2022-10-13,@SenTomCotton We know for certain that R's in Congress want gas prices to go higher to help your party in the midterms. If the Saudis delay cutting production and it helps keep the price from rising for awhile you should be happy. We should ramp up clean energy and get off foreign oil asap,DonnaLfromNY,Under a hay bale in Upstate NY,Dog lover. Happily married to a great guy.,0,0
2022-10-13,"With energy prices rising, now is the time to compare energy offers. The Victorian Government is offering all households a $250 Power Saving Bonus to encourage you to find the best deal! The $250 bonus is available until 30 June 2023.  https://t.co/lxFluZCQNh https://t.co/m0qEYK8FPN",CityofDarebin,"Victoria, Australia","The City of Darebin is a local council in northern Melbourne, Australia. 
Social media terms of use: ow.ly/YZZz50HhUur",1,0
2022-10-13,"@MillieParfait ...'increasing in price')

My question is, if gas is expensive, and the person they love doesn't even love them, should I still love them like how gas prices are also rising? Or should I just love someone else?",sqrlflakes,,"♂ (he/him)
i try to clip meelay parfaye but i have college so that sucks",0,0
2022-10-13,"@MillieParfait SCUFFED TAG/EN TRANS:

Dear Charo,

I need your advice.

I loved someone, but they loved someone else. Like gas prices, rising.
('Mahal' in this case is a filipino word for both 'love' and 'expensive', so nagmamahal is 'loving' but can also mean ...) (1/2)",sqrlflakes,,"♂ (he/him)
i try to clip meelay parfaye but i have college so that sucks",1,0
2022-10-13,"@Schmitt4Senate @buschvalentine What's your plan, putz? You going to sue away rising gas and grocery prices? Try suing oil companies and grocery chains.",ghank,"Jefferson City, MO","Say no to Tesla and SpaceX. Not really Elon Musk, but I could be worth $200B with some hard work and a verified blue checkmark.",0,0
2022-10-13,"@vegasdead @newsmax yes. gas prices are rising because of russia invading ukraine, even though we were energy independent.",IncompetentHum3,USA,x17 experimental mRNA gene therapy jabs deep,0,0
2022-10-13,@LicensedSimp_ @MillieParfait She's talking about one sided love and rising gas prices 🤣🤣🤣,porariiisu,Teyvat,25 | I have loved the stars too fondly to be fearful of the night ✨,15,0
2022-10-13,@vegasdead @newsmax people invest for what's going to happen... once it was shut down prices starting rising.,IncompetentHum3,USA,x17 experimental mRNA gene therapy jabs deep,0,0
2022-10-13,"I saw this last night and thought OMG  😢I had terry nappies for my daughter, they were boiled daily People sinking into depths of despair I hate seeing kids suffering😢Not sure anyone is getting any help anytime soon just rising prices of food &amp; heat😢
https://t.co/If7b8XNgB1",MaryDenise22,On my sofa listening to CDS ,Good sense of Humour Mother & slave  to Myrddin my 5th Golden Retriever,23,4
2022-10-13,"@VXO150 @daniel_foch @BenRabidoux @scoopercooper @StephenPunwasi Wait, if 1 in 5 mortgages were based on fake income and prices are falling and rates are rising shouldn't that just collapse under its own weight?

Without Unemployment? 

My point is there is zero empirical evidence of massive rampant income fraud

False income should = defaults",ronmortgageguy,Toronto,"The big, old, overly opinionated mortgage broker is worried about the future of housing for average Canadians",4,0
2022-10-13,"Driven by rising food prices, India's retail inflation accelerated to 7.41% in September, the fastest pace in five months, data released by the National Statistical Office (NSO) showed on Wednesday. 

#Inflation #RetailInflation #NSO 

https://t.co/wvhCjNRIjy https://t.co/MlrLgMEfUX",Oneindia,India,"oneindia.com is a gamut of online resources. From breaking stories, top news, current affairs to sports update, movies & entertainment.",0,0
2022-10-13,"@FavGhostwriter It’s sad as shit, food getting shittier and prices rising. Ain’t that something",coc0L0ko,,,12,2
2022-10-13,"The prices are rising, the peso is falling and weakening against dollars and other Asian currencies, corruption is rampant, so on and so forth.

Did you feel it?",VisayanPatriot,,Ordinaryong Pilipino na may malaking pagmamahal sa bayan kaysa mga naupong politiko!,0,1
2022-10-13,Prices for natural gas and distillate -- which includes heating oil -- are both seen rising nearly 30% this winter https://t.co/5rU65z2mtX,QudachIndia,India,Qudach is new age media & search engine with do not track policy.,1,0
2022-10-13,@Stockrocker_ASX Will the fall in the OIL price in September be enough to counter the rising food prices in the U.S? We will know in just under 8 hours,CraigWebb74,"Melbourne, Victoria",,1,0
2022-10-13,"We’ll, he solved the rising gas prices… https://t.co/jEcNIbaIox",FridayNiteRider,SF Bay Area,,0,0
2022-10-13,What’s behind rising home prices? | RE/MAX Realty Group https://t.co/CkeBhUvq7b,KimBuish,"Atascocita, Texas",Managing Partner at JLA Realty - Forbes 2021 Magazine Top 500 -Closed over 1300 transactions. List or buy a home with me and I will provide a FREE local move.,2,1
2022-10-13,iPhone prices have been steadily rising but they should cost lesser because it’s no longer sold with charger. This is why I said it’s bullshit when they say they do so because of “environment”.,raflurv,Malaysia,I mind my own business unless u talk shit bout me or Nicki Minaj.,0,0
2022-10-13,Lukashenko’s Mad Attempt to 'Forbid' Prices From Rising Is a Movie We've Seen Before - https://t.co/LKFX0H2QdB https://t.co/mMWRAf6X3U,JohnPaluskaPR,"Virginia, USA","!! -- IFB ALL PATRIOTS -- !!

Christian. Conservative.

Music Curator 🎧 : cutt.ly/NewMusic

#Taken by @EpicMania17",0,0
2022-10-13,"Gas prices are rising again. Biden's admin is clearly not in favor of ""fossil"" fuels. At what point do people realize this is on purpose and by design to force us into poverty and limit energy production so we all suffer?",IanBGallagher,"Nevada, USA","Software developer, proud husband and dog owner. Nothing makes sense except God Himself, so follow His example not ours.",5,0
2022-10-13,Lukashenko’s Mad Attempt to 'Forbid' Prices From Rising Is a Movie We've Seen Before - https://t.co/J2Fbb8VZKb https://t.co/CUnR4wJcG7,TheWashGazette,,"The Washington Gazette is your news source for political and national news as it happens.

NEWSLETTER: mailchi.mp/dfa88bf252b8/f…",0,0
2022-10-13,"Driven by rising food prices, India's retail inflation accelerated to 7.41% in September, the fastest pace in five months, data released by the National Statistical Office (NSO) showed on Wednesday. 

#Inflation #RetailInflation #NSO 

https://t.co/1FhzZI93Hu https://t.co/0PDV5WeD3D",GoodReturnsIN,India,"Leading Digital News Portal for Mutual Funds, SIPs, Stock Market, Gold,  Investment, Cryptocurrency and Fixed Deposits.",1,0
2022-10-13,"@POTUS You forgot that you have bankrupt the lower and middle class due to your policies which have caused record inflation, high gas prices (rising again), inflated housing costs, created out of control utility costs, inflated grocery bills - I can go on and on.",CaveKimby,"Princeton, TX","wife of Danny, proud member of #Dogearmy and Parrot Head Nation - living my best life. #FinsUp Do Only Good Everyday 0xB927d734cA49BEE12E40990F9f4253F414fccb3e",0,0
2022-10-13,"@DineshDSouza 🥴SOOO INAPPROPRIATE …WE DON’T CARE WHAT YOUR SEXUAL ORIENTATION IS!!! WE CARE ABOUT RISING FUEL PRICES, INFLATION, WORLD TENSIONS… UNPROFESSIONAL!!!",Darlene18440889,"Raleigh, NC","Supporter of truth, freedom, loving my neighbor, and preserving the Constitution as it was written and meant.t.me/TruthsForPatri…",0,0
2022-10-13,"The next time you get frustrated with the restaurants and bakeries ever rising prices, think of this photo.  This is a local bakery shop explaining it... No business can eat the costs rising this quickly. #RisingCosts https://t.co/05fc19Y9P6",Cali_The_Mali,"Yelm, WA","Wife & Dog Trainer, lover of the outdoors and nature.
Owned by Cali the Mali.  My life has gone to the dogs!",3,1
2022-10-13,"#UK House Price Balance Drops to 26-Month Low
The RICS UK Residential Market Survey showed that a net balance of +32 of respondents cited an increase in house prices in Sept 2022 compared to a downwardly revised +51 in Aug, as rising mortgage costs.
#Kediaupdates",kediaadvisory,Mumbai,"Best Commodity Advisor by NCDEX 2021
SEBI Registered Research Analyst Firm
#KediaAdvisory",0,0
2022-10-13,"With rising interest rates prices may drop. The real estate market isn't in a bubble (IMO). The interest rates were too low, for too long. 

https://t.co/2P0M4ivybw",YoelTIsrael,"Pardes Chana, Israel","Only libertarian in Israel. Dad of girls. Tweets about Zionism, unity, geopolitics, tech, education, cyber, AI, b2b marketing, media manipulation.",2,1
2022-10-13,"@johnpavlovitz You are such a LIAR! 
You should be ashamed of how bad you lie.
No one is excited about gas prices rising- those of us who predicted it (minus the oil reserves) are now saying ""WE TOLD YOU SO""!
Same with the inflation",TheNavigator73,United States,"Dont know which is worse: Twitter banned or starting over again?
Oh well..",1,0
2022-10-13,The Consumer Price Index has shown low inflation since '09. Are your prices rising faster? #CostOfLiving https://t.co/TpvQYRqreN,HVFinancialSvcs,"State College, PA","The bigger banks, insurance companies, and investment firms often equate to higher fees and fewer investment options. We treat all of our clients like family.",0,0
2022-10-13,"The peso has weakened due to rising imports, widening balance of payments deficit, spiraling crude oil prices and other factors, both external and internal. The first important step to solve a problem is acknowledgment, not denial that the problem exists.",iampinglacson,Philippines,“What is right must be kept right; what is wrong must be set right.”,8485,1477
2022-10-13,Rising mortgage rates are sending home prices lower - Los Angeles Times https://t.co/bDKCKXrZpU,MortgageNewsUSA,,We bring you mortgage news.,0,0
2022-10-13,"@Vinguard7 @weronski @golightlyagain @jj64shipley @Andrew28874305 nope, you're wrong. the four horsemen are released till the 6th seal to begin with. I don't remember any pestilence or the prices of things rising up. Go and read the whole Bible again.",isaias131zx,Bozrah,Isaiah 56,0,0
2022-10-13,"@chaos_quakes @MuellerSheWrote Let's talk about the rising fuel prices that Biden, Trump, and every other President has nothing to do with. As soon as you actually know how the market works then maybe talk?    And the crim rate started climbing in 2019. You didn't seem worried then or after big jump 2020.",jhaggarty,"San Antonio, TX",,8,0
2022-10-13,"Incredible. Biden blames others for the skyrocketing energy prices, including gas when, in fact, his EXECUTIVE ORDERS are the source of this misery. 
Biden blames Russia, Saudi Arabia for rising gas prices, takes credit for recent dip https://t.co/trywxO0OYZ #FoxBusiness",BobBubBub,,Do to others what you prefer others to do to you.,0,0
2022-10-13,"@willnyguifarro1 Wait out this little decline. Sell when prices start rising again and interest rates come down. Take that cash flow and recycle it into other investments.

GREAT problem to have.",JumpInRE,Jump in 👉,Jumped in and started investing in my 20s. Now I buy and renovate apartment buildings with partners. Helping people build wealth through real estate.,0,0
2022-10-13,"President Joe Biden is threatening action Wednesday against one of the world’s largest oil suppliers, Saudi Arabia, as rising U.S. energy prices cause more worry with temperatures dropping and an election right around the corner. 
https://t.co/YVbEIsxGVX",fox11reno,"Reno, NV","So relevant, so local, so Fox 11. Your Northern NV @FOXTV affiliate brings you the region's most complete news coverage, sports and best in entertainment.",1,1
2022-10-13,"@JoeBiden Thanks Joe, but can you spend a little time on the whole brink of nuclear war, record inflation, rising fuel prices, and pending economic collapse first? If it’s not too much trouble. 🤡🤡🤡🤡

Sincerely,

Every f*cking person in America.",therealhooper,"Arizona, USA","Father of 2, Husband, Dog Dad of 3, Sports Fanatic, and Technology Advocate.",0,0
2022-10-13,"#Copper prices fell on Thursday on worries about demand weakening at #China amid rising COVID-19 cases and stringent coronavirus restrictions.
@lme #copper flat to $7,549/tonne, aluminium slid 0.22% to $2,300 a tonne, zinc rose 1% to $2,940 a tonne.",Neha_1007,"Mumbai, India","Sr News Anchor @ZeeBusiness। Then: Consultant @ CommoditiesControl, Assistant Editor @CNBCAwaaz। Poet & Author - The Rainbow Within। Insta Handle: nehaanand1007",22,0
2022-10-13,"@Marmel • Global inflation tracker: see how your country compares on rising prices • Financial Times • June 10, 2022 •

https://t.co/6yILQ2ZSdG",celestial_bean_,Georgia Coast,"I support facts, research & science • Pro-Mitigation strategies for SARS-COV-2 • Progressive Christian • Democrat 💙",0,0
2022-10-13,@zalisteggall @Bowenchris Electricity prices are rising.,BushwalkingLite,Australia,Ronin sensei. Irony. No profile no follow. RT/Like are not endorsement.,0,0
2022-10-13,"@Hahadoukengina @Faustine2_SG_PH @LoatheMeNot @94520663mv @CestTopLaVie @smninews luh, di ka rin inform na yunv mga kapitbahay nateng bansa, aggresive yung help nila sa mamamayan to help fight rising prices..
common philippine govt, GIVE US NOTHING",honeypinklei,,,0,0
2022-10-13,"@DemocracyStorm @DavidYankovich President Biden has done an excellent job so far. Inflation, rising gas prices and food prices are ALL GLOBAL Conditions. These are not the president's doing! Things like an unexpected war supporting Democracy, border problem. People risk life and limb to enter our country!Enough",2141Gmatthews,"New Jersey, USA",I'm forever young. Always looking to embrace the next experience life brings. I hold life precious and believe everyone deserves the best that life has to offer,0,0
2022-10-13,"@CoriBush You forgot record deficits, rising gas prices after the trick of raiding the SPR to lower them until the election and your district is a shit show of violent crime and the perpetrators aren't NRA members.",Real_BenHarris,,"Proudly triggered into their safe spaces: Charles Blow, Joan Walsh, Jason Johnson, Karine Jean-Pierre, Keith Boykin, Michael Skolnik, & Creepy Porn Lawyer.",1,0
2022-10-13,"Resignation accepted. It's scary having to leave a job during this time of rising prices; but I've been here before, and I know I'll be fine. My mental and emotional well being are more important.",thegeekninja,pelepens,"HR Professional | Gaymer | Fur parent  | 🐶 Bani 🐶 Elio 🐶 Luna 🐱 Keti 🦆 @carlaldenski | Opinions and views are my own

NS Friend Code: SW-6525-8990-9106",40,1
2022-10-13,"“Stagflation is an economic condition that's caused by a combination of slow economic growth, high unemployment, and rising prices”. From https://t.co/IFfnu0OXKy https://t.co/NbcmGNwkqT",paritoshZero,19N 72E,Ex-ex--TV exec/gastrophile/cook/middle distance walker. Sickular libtard. twitter.com/paritoshzero,4,1
2022-10-13,How Rising Food and Energy Prices Impact the Economy https://t.co/DnmfiYKvnX https://t.co/kBCIplfvnP,anantkulkarni82,,@azure | #csharp | @dotnet | learning #AWS | learning @java | Senior Developer | Leader | Dad,0,0
2022-10-13,"@POTUS How about tacking something actually affecting people now, like rising crime rates, inflation, rising gas prices, war and the nuclear threat, the border crisis and on and on.",LB191919,,Proud American,0,0
2022-10-13,"12/ Knowing that rising volatility produces higher option premiums implies greater volatility is important, and that with falling prices, in most cases historically, volatility premiums would be expected to rise, and vice versa.",AlgoRai_finance,British Virgin Islands,Decentralized Options Vaults native on #Algorand | Democratization of Finance | incubated by @algo_foundry,2,0
2022-10-13,"@amyklobuchar Why can’t the left also talk about inflation, the border crisis, rising gas prices, rising crime rates, the war and the nuclear threats, etc.   Maybe because they have no answers for what they have created.",LB191919,,Proud American,0,0
2022-10-13,"@DavidPocock How about rising electricity prices, Thks to the greenies",JerryR57330866,"Bangkok,Perth Aust,Canberra Lo",International,0,0
2022-10-13,@Mon4Kooyong @spenderallegra @SophieScamps @ChaneyforCurtin Rising electricity prices. What are you doing about them?,JerryR57330866,"Bangkok,Perth Aust,Canberra Lo",International,0,0
2022-10-13,Rising sea waters are going to wreck havoc with Irish house prices. Seaside towns like Galway are going too see a huge drop in value while inland towns like Ballinasloe will see a huge spike counting for the future seaside properties.,cuplajokes,,,0,0
2022-10-13,"The Black Sea Grain Initiative was a political and strategic victory for #Turkey and the world. One of the critical factors in Turkish #inflation figures is rising food prices and the deal improves Turkey’s macro-financial parameters. 
Read full text
https://t.co/WDBLNip6B6",mypoliticstoday,,"In-depth analyses on international affairs, global trends and structural changes affecting the contemporary world 🔎🌍📑",1,0
2022-10-13,@KarenSm90878291 @samanthamarika1 @JackPosobiec If he was really doing it for his country rather than party why did he ask for it to be delayed a month rather than indefinitely?  Does he have some master plan to address rising gas prices in another month?,billcga,"Dallas, TX",,3,0
2022-10-13,"プーチン氏による欧州経済不安定の試みは「失敗」　独経済相 https://t.co/tb3Uwysn9i @cnn_co_jpより 
I think Putin's economic turmoil on the global economy has been successful.
Rising energy costs and rising grain prices are putting more stress on our lives than we can imagine.",nivea40kt,,しがないサラリーマンです。　宜しくお願い致します。m(_ _)m,0,0
2022-10-13,@BetoORourke Forgot about another benefit of the working class under a Democratic Governor.  A much higher minimum wage. OUTRAGEOUS that Texas minimum wage is still only $7.25/hour.  How can they survive with rising COVID related increases in prices.  Why doesn't Abbott/GOP raise the wages? https://t.co/VDFNerpvLH,DDmichaels999,,"“We the people” must retake control of our Government to protect the ""Working Class"" and our Environment. The status quo is not sustainable! Register & VOTE!!!",4,2
2022-10-13,"But we shouldn’t under estimate the power of the media - which is why the BJP is doing well - but for them, they would be gone - imagine demonetisation, migrant crisis after total and sudden lockdown, economy failing, rising prices and rupee falling - media is silent https://t.co/n4XZ7tKu2A",poornibv,,"Love nature, writing, movies and music....Retweets are for debate and discussion only - not endorsements",1,1
2022-10-13,"@peggyflanagan Or we can vote for competent leaders who will address rising crime, high prices, and energy in jeopardy due to bad policies.",Jodi54075383,,,0,0
2022-10-13,"- Oil prices have fallen sharply this year.

- Due to concerns that rising inflation and interest rates will dent economic activity and weigh on crude demand.

#oil #economy #inflation #nseindia #Nifty",Finwithbalaji,Chennai,Trader | Technical Analyst | Mentor | Learner | Common Sense Investor I All tweets are educational purpose only.,1,0
2022-10-13,"@POTUS What are you talking about, inflation 40 year high, gas prices on the rise again. Interest rates rising. Stock market dropping. Oil reserves are very low. You have no clue what the average person deals with because of YOU!",JRocks77,,"Live Free, Love Life!",0,0
2022-10-13,"° FII's selling is continue and DIIs are also remain net buyers.

° Dollar Index is not rising, ₹Rupee is also not depreciating further and Crude Oil prices are continue to be cool off.

° DATA WISE THINGS ARE MIX. GLOBAL CUES ARE SLIGHTLY NEGATIVE. https://t.co/DBCQ2m0drc",Marketdirecti0n,,Pre Market Report | Post Market Report | Live Market News | Index Trading | NOT SEBI REGISTERED |,1,0
2022-10-13,"@BidensWins Rising gas prices, increasing inflation, current recession and headed for a depression - all Biden wins!",FBIDave,PROUD AMERICAN! USA The Best🌎,"CONSULTANT -FBI Special Agent (ret) 33 yrs Federal LE, SWAT, Sniper, Negotiator, FBI Spokesman, Military Vet, All About Truth, Equal Accountability & Justice!",7,0
2022-10-13,The Consumer Price Index has shown low inflation since '09. Are your prices rising faster? #CostOfLiving https://t.co/fTu23WmGu4,McKeelCapital,"Las Colinas, TX","Registered Investment Advisor-
Investments - Financial Planning - Portfolio Management

Email: jmckeel@mckeelcapital.com",0,0
2022-10-13,"President Joe Biden is threatening action Wednesday against one of the world’s largest oil suppliers, Saudi Arabia, as rising U.S. energy prices cause more worry with temperatures dropping and an election right around the corner. https://t.co/4LzsYllxrG",CBS4Local,"El Paso, Texas","@CBS4Local is On Your Side. 
Watch CBS4 Mornings, 5:30 p.m. and 10 p.m. newscasts to get local, weather, sports and traffic news.",0,0
2022-10-13,"Policy makers should refrain from adopting price controls, subsidies or tax cuts for all households to cushion the effects of rising prices because such measures are costly and don’t work in the long run, the IMF said",TB0NE_14,Texas,"Golfing and Philanthropy, is the next phase of life. Its time. #AMCtothemoon #AMC1M #DarkPoolAbuse #weown90percentofthefloat ""I WILL WAIT""",1,0
2022-10-13,"@OfficialJLD I’m worried about making it to my car alive after work.
Heating my house this winter.
My children being forced to take a vaccine they do not need.
Rising gas prices
Food shortages 
And the state of our democratic republic.
#VoteRed",NYCdeb8tr,"Queens, NY","Wife, mother, bibliophile, southpaw, NYC🇻🇦",1,0
2022-10-13,"""Fruit and vegetable prices was the second biggest contributor to annual food price movement, rising 16 percent""

Freaking 16%!!! https://t.co/kooHP7XKFE",MarieLaurePV,Christchurch,"🇫🇷 French and 🇳🇿 Aotearoan.

Fun fact: je vis à 19,305km de mon lieu de naissance.",1,0
2022-10-13,@business Gas prices started rising on Inauguration Day. Fail.,kerrgm,"Bountiful, UT","Software engineer, Truth seeker, Was not under sniper fire in Bosnia, Did not delete 30,000 yoga emails, Did not save $2500 on healthcare. Retired Lt Col USAF.",0,0
2022-10-13,"The decision by the oil-producing countries exposed the failure of U.S. diplomacy and was a heavy blow to Biden. With the midterm elections a month away, rising oil prices will undermine Democrats' chances in the election. https://t.co/n6Uu13hGHP",nehemdrson,,"Deal with the #world the way it is, not the way you wish it was.",9,10
2022-10-13,"Tugendhat on his support for
 Truss
""Rising fuel prices, pushing families across our country into difficulty, are bringing the pain home. We know we need answers - now"" https://t.co/ixbFpGvRVU",HysoSophism,,"This isn't what I voted for!

Former @UKSophism suspended account",1,0
2022-10-13,"@Haudricourt Please explain to me why ridiculous inflation, high gas prices, shitty stock market, rising crime have been good under democratic leadership with their control over everything. Fact is things were much better under Republican leadership.",bergstar4,"Wisconsin, USA",,0,0
2022-10-13,@johnpavlovitz Democrats are responsible for the rising gas prices in America!👎🤮🤥🇨🇳,bvrpacifiercom1,,,0,0
2022-10-13,"President Joe Biden is threatening action Wednesday against one of the world’s largest oil suppliers, Saudi Arabia, as rising U.S. energy prices cause more worry with temperatures dropping and an election right around the corner. https://t.co/Lc2h90xQXa",TND,United States,"America's News, Now. Bringing you local news from @wearesinclair stations. Watch us daily on thenationaldesk.com & @watchstirr.",2,2
2022-10-13,@Robovinnie23 @nevadahouston @JackPosobiec No wonder he doesn’t care about rising gas prices then!,JasonEagles10,,,0,0
2022-10-13,A sample compilation to use in my show concerning gas prices RISING AGAIN! And don’t tell me the president doesn’t control gas prices when Biden wants his praise for lowering the gas HE ROSE IN THE FIRST PLACE.. Woke &amp; Broke: Conservative Commentary with Ron Vuggotta 🇺🇸🌟 https://t.co/3nTqGwmsQB,VUGGOTTA,"Alabama, USA",Conservative Commentator 🇺🇸 | Entrepreneur | libra | FB & IG: ronvuggotta | VUGGOTTA5⭐️,1,0
2022-10-13,"The Inflation Reduction Act will not immediately solve the issue of rising drug prices. Check how @hella_health +Health helps Medicare beneficiaries stay on top of drug price fluctuations after enrollment.
#medicare #healthcare #retirementplanning https://t.co/mwmq768KkE",hella_health,"New York, NY","The safe, easy and convenient way to shop Medicare. We modernize the Medicare shopping experience for good! #BeSavvy #BeSmart #BeYourself #HellaHealth",0,0
2022-10-13,"why did they give @jaredkushner 2BILLION$? GOPs out today with the lying tweets '@Potus is responsible for gas prices rising again', No he is not. Saudi Arabia, which has now sided with Russia, is and wants to interfere with our elections

https://t.co/lZ2xx6o9I5",CarolLe08417644,,,0,0
2022-10-13,"The Inflation Reduction Act will not immediately solve the issue of rising drug prices. Check how Hella+Health helps Medicare beneficiaries stay on top of drug price fluctuations after enrollment.
#medicare #healthcare #retirementplanning 
https://t.co/eurTEFYmPj",hella_blog,New York,A website for people who are redefining what it means to grow older. Get our newsletter: hihella.com/blog/newslette…,0,0
2022-10-13,"@Jim_Jordan So Gym, I haven't seen a SINGLE thing by you or the @GOP in fighting inflation or rising gas prices. Not a thing.",WhoDutch,,Progressive democrat,0,0
2022-10-13,"🐋 — NOTICE ‼️

I'll be enforcing a minimum 0.6 per word rate as of today, October 13. This is because of the rising prices and my struggles to fund my school allowance lately. Thank you so much for understanding 💙",mona_comms,commstwt & arttwt • she/they,"🌊 ART & ACAD COMMISSIONS 🌊
your extraordinary commissioner from the ph 💙
— ghostwriter • sci high grad • engineering scholar from a uaap university",6,1
2022-10-13,"Mathematics is certainly not my strong point; however, increased borrowing, interest rates rising, economy shrinking, Gas and Electric prices at ridiculous levels and food prices consistently increasing means that it’s very difficult to see any other outcome than doomed. #PMQs",John_Newall1983,"Newport, Wales",Husband / Daddy / Warrant Officer 1 in Her Majesty's Royal Navy working for @FOST. Patriotic Welshman!,4,0
2022-10-13,@vkjha62 That's visible all around us. It's happening since long. Agriculture is becoming less lucrative with every passing day with rising prices of land selling it has become a better option for many. Migration is taking place at a rapid pace.,bhardwajsk,"नई दिल्ली, भारत",Advocate in New Delhi NCR,1,0
2022-10-13,"As natural gas and electricity prices soar, many European homes turn to firewood to offset higher energy costs as the heating season begins. Rising demand for firewood is sending much of Europe back to the days of using stoves and fireplaces to heat homes.
https://t.co/6EraZItmy4",digitaltimezone,❔,,0,2
2022-10-13,"In the US and Europe, policymakers are beginning to accept that dealing with rising prices will not be painless",ArchibaldClare3,,"💄💄💄💄💄选美女请看下方大号 💄💄💄💄💄
推特大号：👉AiPaPa.vip👈————————
【急单】Telegram电报：👉t.me/fuwu8👈————
注意💖【新客户首单体验价5元】
大号打开请等待10秒
♥♥看美女照片.♥♥
—————【推特大号】 AiPaPa.vip",0,0
2022-10-13,@RZwierlein Point #3 - Gas prices were rising for MONTHS before Putin invaded Ukraine!!! https://t.co/tM51G208jR,RepublicanKim,,Ultra MAGA former life long Democrat. Don’t you dare call me a racist or fascist! Animal Rescue Travel Blogger at mamakimsrescuetravel.com,1,0
2022-10-13,@RazMATTaz @DMHolstad @RNCResearch And the oil prices are going up..also thanks to the rising interest rates?....,TheNYObserver,,I don't care about  left or right...I only  care about freedom of speech for both sides..,0,0
2022-10-13,Tens of millions of Americans are facing shrinking retirement savings thanks to Biden’s failed economy.5 million retirees have rejoined the labor market in part because of “rising costs” while 25 percent of Americans say increased prices will lead them to delay their retirement. https://t.co/BZ7cfqdyxj,MrsErodvold1101,Idaho,"I am a proud Republican woman that believes in the Constitution, America First, the Rule of Law, Education over indoctrination, and Christian Jadeo Values. MAGA",0,0
2022-10-13,Rising mortgage rates are sending home prices lower https://t.co/kM2IMLNn16,getinvestusa,"NY, USA","Check out the latest financial updates including Investing, Analysis, Banking, Tax, Stocks, and Personal Finance at Get Invest USA.",0,0
2022-10-13,"@johnpavlovitz You democrats are deceptive or mendacious!
Biden says falling gas prices show his 'program is working'
https://t.co/NOqYCNkOW8
Biden says he ‘can’t do much’ about rising gas prices, blames Russia
https://t.co/dKijvNT8Lc",RMohline,"Surprise, AZ","Seeker for truth, knowledge, and beauty. Dialectician. Teacher of philosophy, ethics, and world religions. Completing a PhD in sociology of religion.",0,0
2022-10-13,Everybody should be retweeting this. Why are we being served/fed Genetically Modified Organisms (GMO).  With rising prices most can’t afford organic. https://t.co/HM00yvDwh0,JandJsdad,,"My2 @pacmanjake1 & @JennaAlmendarez. Believer, Husband, & Father!",0,0
2022-10-13,"@cactusmomny @bgmasters Truth is high inflation, gas prices rising, 401K's tanking,
an open border!",Johnny9265,,,0,0
2022-10-13,@ApeBaffled Funny how people were not complaining when rates were at 0% and house prices were rising by £3000 a month.,RavisSam,,I love looking at men all day,0,0
2022-10-13,"@GOP Gas prices rising thanks to you guys.

Be honest with folks and own it!!",Deedee40679088,,,0,0
2022-10-13,"GOI has granted a one-time compensation of Rs 22,000 cr for Oil Marketing Companies. The step has been taken due to rising LPG prices globally. 
@smartinvestor #smartinvestor #investing 
Positive for BPCL, HPCL and IOC
Buy on dips Q2 FY23 results will b better",smartinvestor,Bangalore,"An experienced Equity Researcher sharing knowledge on NSE / BSE shares.  Advocate, Bangalore
Watch & Subscribe our YT Channel - lnkd.in/egqNTxW7",0,0
2022-10-13,"Why Govt., should not initiate steps to curtail rising prices of airfares by operators and stop them from fleecing commuters? - https://t.co/pwFAvqIWjR",1959Sheik,"Azadpur, New Delhi",,0,0
